timestamp,metric_name,value
2026-03-15T00:10:00+00:00,disk_io_rate,0.137237
2026-03-15T00:10:00+00:00,disk_usage_pct,41.276391
2026-03-15T00:10:00+00:00,error_rate,0.001087
2026-03-15T00:10:00+00:00,memory_usage,420448894.485558
2026-03-15T00:10:00+00:00,memory_usage_pct,54.799656
2026-03-15T00:10:00+00:00,network_in_rate,129873.037047
2026-03-15T00:10:00+00:00,network_out_rate,78234.569972
2026-03-15T00:10:00+00:00,process_cpu_pct,5.486914
2026-03-15T00:10:00+00:00,process_handles,203.851182
2026-03-15T00:10:00+00:00,process_io_bytes,4690.928122
2026-03-15T00:10:00+00:00,process_memory_mb,115.588830
2026-03-15T00:10:00+00:00,query_latency_p99,39.143038
2026-03-15T00:10:00+00:00,response_time_p99,447.667043
2026-03-15T00:15:00+00:00,availability,99.947784
2026-03-15T00:15:00+00:00,connection_saturation,0.280645
2026-03-15T00:15:00+00:00,cpu_usage,10.875725
2026-03-15T00:15:00+00:00,cpu_usage_pct,35.816601
2026-03-15T00:15:00+00:00,disk_io_rate,0.143750
2026-03-15T00:15:00+00:00,disk_usage_pct,41.860548
2026-03-15T00:15:00+00:00,error_rate,0.000976
2026-03-15T00:15:00+00:00,memory_usage,407783111.189569
2026-03-15T00:15:00+00:00,memory_usage_pct,55.019576
2026-03-15T00:15:00+00:00,network_in_rate,127900.483546
2026-03-15T00:15:00+00:00,network_out_rate,91584.753929
2026-03-15T00:15:00+00:00,process_cpu_pct,4.513238
2026-03-15T00:15:00+00:00,process_handles,199.078510
2026-03-15T00:15:00+00:00,process_io_bytes,4832.567420
2026-03-15T00:15:00+00:00,process_memory_mb,112.101633
2026-03-15T00:15:00+00:00,query_latency_p99,44.289669
2026-03-15T00:15:00+00:00,response_time_p99,443.807453
2026-03-15T00:20:00+00:00,availability,99.920631
2026-03-15T00:20:00+00:00,connection_saturation,0.276788
2026-03-15T00:20:00+00:00,cpu_usage,12.586275
2026-03-15T00:20:00+00:00,cpu_usage_pct,35.176433
2026-03-15T00:20:00+00:00,disk_io_rate,0.150622
2026-03-15T00:20:00+00:00,disk_usage_pct,41.189049
2026-03-15T00:20:00+00:00,error_rate,0.001071
2026-03-15T00:20:00+00:00,memory_usage,418446053.256456
2026-03-15T00:20:00+00:00,memory_usage_pct,54.099457
2026-03-15T00:20:00+00:00,network_in_rate,132015.735607
2026-03-15T00:20:00+00:00,network_out_rate,91135.254550
2026-03-15T00:20:00+00:00,process_cpu_pct,4.709155
2026-03-15T00:20:00+00:00,process_handles,199.315951
2026-03-15T00:20:00+00:00,process_io_bytes,4645.019441
2026-03-15T00:20:00+00:00,process_memory_mb,119.018960
2026-03-15T00:20:00+00:00,query_latency_p99,42.532558
2026-03-15T00:20:00+00:00,response_time_p99,450.742189
2026-03-15T00:25:00+00:00,availability,99.965011
2026-03-15T00:25:00+00:00,connection_saturation,0.267533
2026-03-15T00:25:00+00:00,cpu_usage,12.003810
2026-03-15T00:25:00+00:00,cpu_usage_pct,33.833689
2026-03-15T00:25:00+00:00,disk_io_rate,0.141983
2026-03-15T00:25:00+00:00,disk_usage_pct,41.993430
2026-03-15T00:25:00+00:00,error_rate,0.001062
2026-03-15T00:25:00+00:00,memory_usage,410049183.014211
2026-03-15T00:25:00+00:00,memory_usage_pct,55.271452
2026-03-15T00:25:00+00:00,network_in_rate,127236.124718
2026-03-15T00:25:00+00:00,network_out_rate,84419.629768
2026-03-15T00:25:00+00:00,process_cpu_pct,5.252583
2026-03-15T00:25:00+00:00,process_handles,187.048988
2026-03-15T00:25:00+00:00,process_io_bytes,4943.421071
2026-03-15T00:25:00+00:00,process_memory_mb,118.335011
2026-03-15T00:25:00+00:00,query_latency_p99,42.414251
2026-03-15T00:25:00+00:00,response_time_p99,471.559391
2026-03-15T00:30:00+00:00,availability,99.993704
2026-03-15T00:30:00+00:00,connection_saturation,0.263999
2026-03-15T00:30:00+00:00,cpu_usage,12.145934
2026-03-15T00:30:00+00:00,cpu_usage_pct,36.533358
2026-03-15T00:30:00+00:00,disk_io_rate,0.150960
2026-03-15T00:30:00+00:00,disk_usage_pct,42.495257
2026-03-15T00:30:00+00:00,error_rate,0.000949
2026-03-15T00:30:00+00:00,memory_usage,411113834.314923
2026-03-15T00:30:00+00:00,memory_usage_pct,55.315432
2026-03-15T00:30:00+00:00,network_in_rate,131347.141709
2026-03-15T00:30:00+00:00,network_out_rate,80402.814770
2026-03-15T00:30:00+00:00,process_cpu_pct,4.565641
2026-03-15T00:30:00+00:00,process_handles,207.805734
2026-03-15T00:30:00+00:00,process_io_bytes,5451.450196
2026-03-15T00:30:00+00:00,process_memory_mb,127.077506
2026-03-15T00:30:00+00:00,query_latency_p99,41.563887
2026-03-15T00:30:00+00:00,response_time_p99,435.545739
2026-03-15T00:35:00+00:00,availability,99.969957
2026-03-15T00:35:00+00:00,connection_saturation,0.293651
2026-03-15T00:35:00+00:00,cpu_usage,13.670009
2026-03-15T00:35:00+00:00,cpu_usage_pct,34.973549
2026-03-15T00:35:00+00:00,disk_io_rate,0.147597
2026-03-15T00:35:00+00:00,disk_usage_pct,42.121536
2026-03-15T00:35:00+00:00,error_rate,0.001020
2026-03-15T00:35:00+00:00,memory_usage,432581004.543900
2026-03-15T00:35:00+00:00,memory_usage_pct,56.139210
2026-03-15T00:35:00+00:00,network_in_rate,121976.451357
2026-03-15T00:35:00+00:00,network_out_rate,87806.230418
2026-03-15T00:35:00+00:00,process_cpu_pct,5.387029
2026-03-15T00:35:00+00:00,process_handles,209.766108
2026-03-15T00:35:00+00:00,process_io_bytes,4574.382532
2026-03-15T00:35:00+00:00,process_memory_mb,120.131093
2026-03-15T00:35:00+00:00,query_latency_p99,39.340875
2026-03-15T00:35:00+00:00,response_time_p99,465.017809
2026-03-15T00:40:00+00:00,availability,99.916105
2026-03-15T00:40:00+00:00,connection_saturation,0.292401
2026-03-15T00:40:00+00:00,cpu_usage,11.555562
2026-03-15T00:40:00+00:00,cpu_usage_pct,34.175058
2026-03-15T00:40:00+00:00,disk_io_rate,0.149566
2026-03-15T00:40:00+00:00,disk_usage_pct,42.737141
2026-03-15T00:40:00+00:00,error_rate,0.001078
2026-03-15T00:40:00+00:00,memory_usage,429435499.956846
2026-03-15T00:40:00+00:00,memory_usage_pct,53.483964
2026-03-15T00:40:00+00:00,network_in_rate,134014.357390
2026-03-15T00:40:00+00:00,network_out_rate,91244.822006
2026-03-15T00:40:00+00:00,process_cpu_pct,5.173002
2026-03-15T00:40:00+00:00,process_handles,191.178648
2026-03-15T00:40:00+00:00,process_io_bytes,4529.646684
2026-03-15T00:40:00+00:00,process_memory_mb,118.458721
2026-03-15T00:40:00+00:00,query_latency_p99,42.064120
2026-03-15T00:40:00+00:00,response_time_p99,464.408902
2026-03-15T00:45:00+00:00,availability,99.992669
2026-03-15T00:45:00+00:00,connection_saturation,0.280699
2026-03-15T00:45:00+00:00,cpu_usage,12.879858
2026-03-15T00:45:00+00:00,cpu_usage_pct,35.780660
2026-03-15T00:45:00+00:00,disk_io_rate,0.155266
2026-03-15T00:45:00+00:00,disk_usage_pct,42.211498
2026-03-15T00:45:00+00:00,error_rate,0.001087
2026-03-15T00:45:00+00:00,memory_usage,408609690.980122
2026-03-15T00:45:00+00:00,memory_usage_pct,56.156146
2026-03-15T00:45:00+00:00,network_in_rate,124595.750364
2026-03-15T00:45:00+00:00,network_out_rate,79108.019512
2026-03-15T00:45:00+00:00,process_cpu_pct,5.196967
2026-03-15T00:45:00+00:00,process_handles,190.055271
2026-03-15T00:45:00+00:00,process_io_bytes,5022.425290
2026-03-15T00:45:00+00:00,process_memory_mb,112.738872
2026-03-15T00:45:00+00:00,query_latency_p99,42.353070
2026-03-15T00:45:00+00:00,response_time_p99,448.122751
2026-03-15T00:50:00+00:00,availability,99.914834
2026-03-15T00:50:00+00:00,connection_saturation,0.284616
2026-03-15T00:50:00+00:00,cpu_usage,10.839038
2026-03-15T00:50:00+00:00,cpu_usage_pct,35.889526
2026-03-15T00:50:00+00:00,disk_io_rate,0.164614
2026-03-15T00:50:00+00:00,disk_usage_pct,42.677942
2026-03-15T00:50:00+00:00,error_rate,0.000985
2026-03-15T00:50:00+00:00,memory_usage,429631556.865511
2026-03-15T00:50:00+00:00,memory_usage_pct,54.219906
2026-03-15T00:50:00+00:00,network_in_rate,129042.729097
2026-03-15T00:50:00+00:00,network_out_rate,82629.458701
2026-03-15T00:50:00+00:00,process_cpu_pct,5.308885
2026-03-15T00:50:00+00:00,process_handles,208.310713
2026-03-15T00:50:00+00:00,process_io_bytes,5278.258970
2026-03-15T00:50:00+00:00,process_memory_mb,123.433830
2026-03-15T00:50:00+00:00,query_latency_p99,45.051128
2026-03-15T00:50:00+00:00,response_time_p99,435.614797
2026-03-15T00:55:00+00:00,availability,99.958968
2026-03-15T00:55:00+00:00,connection_saturation,0.280904
2026-03-15T00:55:00+00:00,cpu_usage,12.780773
2026-03-15T00:55:00+00:00,cpu_usage_pct,33.651733
2026-03-15T00:55:00+00:00,disk_io_rate,0.152930
2026-03-15T00:55:00+00:00,disk_usage_pct,41.371014
2026-03-15T00:55:00+00:00,error_rate,0.001052
2026-03-15T00:55:00+00:00,memory_usage,408087420.555706
2026-03-15T00:55:00+00:00,memory_usage_pct,56.358061
2026-03-15T00:55:00+00:00,network_in_rate,127274.185987
2026-03-15T00:55:00+00:00,network_out_rate,79592.522852
2026-03-15T00:55:00+00:00,process_cpu_pct,5.362430
2026-03-15T00:55:00+00:00,process_handles,215.290446
2026-03-15T00:55:00+00:00,process_io_bytes,4834.045685
2026-03-15T00:55:00+00:00,process_memory_mb,119.069443
2026-03-15T00:55:00+00:00,query_latency_p99,44.593408
2026-03-15T00:55:00+00:00,response_time_p99,457.136115
2026-03-15T01:00:00+00:00,availability,99.942409
2026-03-15T01:00:00+00:00,connection_saturation,0.284849
2026-03-15T01:00:00+00:00,cpu_usage,13.775668
2026-03-15T01:00:00+00:00,cpu_usage_pct,35.337035
2026-03-15T01:00:00+00:00,disk_io_rate,0.150231
2026-03-15T01:00:00+00:00,disk_usage_pct,41.261106
2026-03-15T01:00:00+00:00,error_rate,0.001027
2026-03-15T01:00:00+00:00,memory_usage,427085600.430258
2026-03-15T01:00:00+00:00,memory_usage_pct,54.496810
2026-03-15T01:00:00+00:00,network_in_rate,115324.873761
2026-03-15T01:00:00+00:00,network_out_rate,88376.470282
2026-03-15T01:00:00+00:00,process_cpu_pct,5.118608
2026-03-15T01:00:00+00:00,process_handles,201.004324
2026-03-15T01:00:00+00:00,process_io_bytes,4784.697579
2026-03-15T01:00:00+00:00,process_memory_mb,117.388864
2026-03-15T01:00:00+00:00,query_latency_p99,38.811057
2026-03-15T01:00:00+00:00,response_time_p99,468.737563
2026-03-15T01:05:00+00:00,availability,99.988553
2026-03-15T01:05:00+00:00,connection_saturation,0.268316
2026-03-15T01:05:00+00:00,cpu_usage,13.768267
2026-03-15T01:05:00+00:00,cpu_usage_pct,35.829954
2026-03-15T01:05:00+00:00,disk_io_rate,0.140196
2026-03-15T01:05:00+00:00,disk_usage_pct,41.679365
2026-03-15T01:05:00+00:00,error_rate,0.000998
2026-03-15T01:05:00+00:00,memory_usage,414409490.618047
2026-03-15T01:05:00+00:00,memory_usage_pct,55.827784
2026-03-15T01:05:00+00:00,network_in_rate,134973.330655
2026-03-15T01:05:00+00:00,network_out_rate,86807.393791
2026-03-15T01:05:00+00:00,process_cpu_pct,4.519939
2026-03-15T01:05:00+00:00,process_handles,194.623842
2026-03-15T01:05:00+00:00,process_io_bytes,4595.518000
2026-03-15T01:05:00+00:00,process_memory_mb,112.396929
2026-03-15T01:05:00+00:00,query_latency_p99,38.729008
2026-03-15T01:05:00+00:00,response_time_p99,448.473949
2026-03-15T01:10:00+00:00,availability,99.996385
2026-03-15T01:10:00+00:00,connection_saturation,0.282773
2026-03-15T01:10:00+00:00,cpu_usage,10.577126
2026-03-15T01:10:00+00:00,cpu_usage_pct,35.130553
2026-03-15T01:10:00+00:00,disk_io_rate,0.136627
2026-03-15T01:10:00+00:00,disk_usage_pct,41.960037
2026-03-15T01:10:00+00:00,error_rate,0.001016
2026-03-15T01:10:00+00:00,memory_usage,407834897.439176
2026-03-15T01:10:00+00:00,memory_usage_pct,55.489325
2026-03-15T01:10:00+00:00,network_in_rate,132595.584584
2026-03-15T01:10:00+00:00,network_out_rate,88864.712997
2026-03-15T01:10:00+00:00,process_cpu_pct,4.821245
2026-03-15T01:10:00+00:00,process_handles,207.617344
2026-03-15T01:10:00+00:00,process_io_bytes,5428.036114
2026-03-15T01:10:00+00:00,process_memory_mb,124.051312
2026-03-15T01:10:00+00:00,query_latency_p99,40.281089
2026-03-15T01:10:00+00:00,response_time_p99,449.806021
2026-03-15T01:15:00+00:00,availability,99.950818
2026-03-15T01:15:00+00:00,connection_saturation,0.287434
2026-03-15T01:15:00+00:00,cpu_usage,11.109999
2026-03-15T01:15:00+00:00,cpu_usage_pct,35.328793
2026-03-15T01:15:00+00:00,disk_io_rate,0.140311
2026-03-15T01:15:00+00:00,disk_usage_pct,42.082639
2026-03-15T01:15:00+00:00,error_rate,0.000912
2026-03-15T01:15:00+00:00,memory_usage,432155783.272058
2026-03-15T01:15:00+00:00,memory_usage_pct,54.287265
2026-03-15T01:15:00+00:00,network_in_rate,120000.517237
2026-03-15T01:15:00+00:00,network_out_rate,81913.843595
2026-03-15T01:15:00+00:00,process_cpu_pct,5.477519
2026-03-15T01:15:00+00:00,process_handles,187.855225
2026-03-15T01:15:00+00:00,process_io_bytes,5048.442393
2026-03-15T01:15:00+00:00,process_memory_mb,120.967917
2026-03-15T01:15:00+00:00,query_latency_p99,38.870669
2026-03-15T01:15:00+00:00,response_time_p99,429.929252
2026-03-15T01:20:00+00:00,availability,99.954413
2026-03-15T01:20:00+00:00,connection_saturation,0.284605
2026-03-15T01:20:00+00:00,cpu_usage,12.243520
2026-03-15T01:20:00+00:00,cpu_usage_pct,33.509817
2026-03-15T01:20:00+00:00,disk_io_rate,0.161661
2026-03-15T01:20:00+00:00,disk_usage_pct,42.795419
2026-03-15T01:20:00+00:00,error_rate,0.000997
2026-03-15T01:20:00+00:00,memory_usage,429764367.970873
2026-03-15T01:20:00+00:00,memory_usage_pct,55.846840
2026-03-15T01:20:00+00:00,network_in_rate,119463.833493
2026-03-15T01:20:00+00:00,network_out_rate,88602.518324
2026-03-15T01:20:00+00:00,process_cpu_pct,5.083270
2026-03-15T01:20:00+00:00,process_handles,192.417847
2026-03-15T01:20:00+00:00,process_io_bytes,4540.451919
2026-03-15T01:20:00+00:00,process_memory_mb,111.005342
2026-03-15T01:20:00+00:00,query_latency_p99,44.876354
2026-03-15T01:20:00+00:00,response_time_p99,448.939851
2026-03-15T01:25:00+00:00,availability,99.924000
2026-03-15T01:25:00+00:00,connection_saturation,0.282456
2026-03-15T01:25:00+00:00,cpu_usage,11.774622
2026-03-15T01:25:00+00:00,cpu_usage_pct,33.578514
2026-03-15T01:25:00+00:00,disk_io_rate,0.150003
2026-03-15T01:25:00+00:00,disk_usage_pct,42.062776
2026-03-15T01:25:00+00:00,error_rate,0.001060
2026-03-15T01:25:00+00:00,memory_usage,412680538.285362
2026-03-15T01:25:00+00:00,memory_usage_pct,56.317254
2026-03-15T01:25:00+00:00,network_in_rate,117800.792796
2026-03-15T01:25:00+00:00,network_out_rate,86368.818493
2026-03-15T01:25:00+00:00,process_cpu_pct,5.000199
2026-03-15T01:25:00+00:00,process_handles,185.615038
2026-03-15T01:25:00+00:00,process_io_bytes,4943.361619
2026-03-15T01:25:00+00:00,process_memory_mb,122.744685
2026-03-15T01:25:00+00:00,query_latency_p99,41.752834
2026-03-15T01:25:00+00:00,response_time_p99,442.092554
2026-03-15T01:30:00+00:00,availability,99.906538
2026-03-15T01:30:00+00:00,connection_saturation,0.283926
2026-03-15T01:30:00+00:00,cpu_usage,10.374891
2026-03-15T01:30:00+00:00,cpu_usage_pct,35.028738
2026-03-15T01:30:00+00:00,disk_io_rate,0.145468
2026-03-15T01:30:00+00:00,disk_usage_pct,41.917079
2026-03-15T01:30:00+00:00,error_rate,0.000945
2026-03-15T01:30:00+00:00,memory_usage,422669195.393818
2026-03-15T01:30:00+00:00,memory_usage_pct,56.374610
2026-03-15T01:30:00+00:00,network_in_rate,117252.868018
2026-03-15T01:30:00+00:00,network_out_rate,82482.486036
2026-03-15T01:30:00+00:00,process_cpu_pct,4.508717
2026-03-15T01:30:00+00:00,process_handles,210.376296
2026-03-15T01:30:00+00:00,process_io_bytes,4865.611284
2026-03-15T01:30:00+00:00,process_memory_mb,116.098342
2026-03-15T01:30:00+00:00,query_latency_p99,39.262920
2026-03-15T01:30:00+00:00,response_time_p99,446.345782
2026-03-15T01:35:00+00:00,availability,99.901877
2026-03-15T01:35:00+00:00,connection_saturation,0.279244
2026-03-15T01:35:00+00:00,cpu_usage,12.071659
2026-03-15T01:35:00+00:00,cpu_usage_pct,35.139835
2026-03-15T01:35:00+00:00,disk_io_rate,0.135974
2026-03-15T01:35:00+00:00,disk_usage_pct,41.160598
2026-03-15T01:35:00+00:00,error_rate,0.001072
2026-03-15T01:35:00+00:00,memory_usage,412299746.599290
2026-03-15T01:35:00+00:00,memory_usage_pct,54.030642
2026-03-15T01:35:00+00:00,network_in_rate,133438.471692
2026-03-15T01:35:00+00:00,network_out_rate,88045.104243
2026-03-15T01:35:00+00:00,process_cpu_pct,5.063726
2026-03-15T01:35:00+00:00,process_handles,195.539103
2026-03-15T01:35:00+00:00,process_io_bytes,4941.735118
2026-03-15T01:35:00+00:00,process_memory_mb,122.138532
2026-03-15T01:35:00+00:00,query_latency_p99,44.786004
2026-03-15T01:35:00+00:00,response_time_p99,452.143428
2026-03-15T01:40:00+00:00,availability,99.992599
2026-03-15T01:40:00+00:00,connection_saturation,0.267989
2026-03-15T01:40:00+00:00,cpu_usage,13.511808
2026-03-15T01:40:00+00:00,cpu_usage_pct,36.430139
2026-03-15T01:40:00+00:00,disk_io_rate,0.148778
2026-03-15T01:40:00+00:00,disk_usage_pct,42.579427
2026-03-15T01:40:00+00:00,error_rate,0.001069
2026-03-15T01:40:00+00:00,memory_usage,424313607.185644
2026-03-15T01:40:00+00:00,memory_usage_pct,55.475800
2026-03-15T01:40:00+00:00,network_in_rate,127642.654455
2026-03-15T01:40:00+00:00,network_out_rate,84220.096761
2026-03-15T01:40:00+00:00,process_cpu_pct,5.008303
2026-03-15T01:40:00+00:00,process_handles,192.841011
2026-03-15T01:40:00+00:00,process_io_bytes,5152.281431
2026-03-15T01:40:00+00:00,process_memory_mb,128.717994
2026-03-15T01:40:00+00:00,query_latency_p99,42.281982
2026-03-15T01:40:00+00:00,response_time_p99,468.619101
2026-03-15T01:45:00+00:00,availability,99.952567
2026-03-15T01:45:00+00:00,connection_saturation,0.282489
2026-03-15T01:45:00+00:00,cpu_usage,13.744642
2026-03-15T01:45:00+00:00,cpu_usage_pct,36.006573
2026-03-15T01:45:00+00:00,disk_io_rate,0.149586
2026-03-15T01:45:00+00:00,disk_usage_pct,41.890354
2026-03-15T01:45:00+00:00,error_rate,0.000991
2026-03-15T01:45:00+00:00,memory_usage,417425246.398325
2026-03-15T01:45:00+00:00,memory_usage_pct,54.679194
2026-03-15T01:45:00+00:00,network_in_rate,117916.125928
2026-03-15T01:45:00+00:00,network_out_rate,88859.924210
2026-03-15T01:45:00+00:00,process_cpu_pct,4.548967
2026-03-15T01:45:00+00:00,process_handles,206.530633
2026-03-15T01:45:00+00:00,process_io_bytes,4966.482327
2026-03-15T01:45:00+00:00,process_memory_mb,124.105823
2026-03-15T01:45:00+00:00,query_latency_p99,44.415618
2026-03-15T01:45:00+00:00,response_time_p99,430.822861
2026-03-15T01:50:00+00:00,availability,99.921882
2026-03-15T01:50:00+00:00,connection_saturation,0.264478
2026-03-15T01:50:00+00:00,cpu_usage,10.947278
2026-03-15T01:50:00+00:00,cpu_usage_pct,33.761352
2026-03-15T01:50:00+00:00,disk_io_rate,0.162757
2026-03-15T01:50:00+00:00,disk_usage_pct,41.308419
2026-03-15T01:50:00+00:00,error_rate,0.001027
2026-03-15T01:50:00+00:00,memory_usage,412977626.071974
2026-03-15T01:50:00+00:00,memory_usage_pct,56.318410
2026-03-15T01:50:00+00:00,network_in_rate,117019.358260
2026-03-15T01:50:00+00:00,network_out_rate,81985.456042
2026-03-15T01:50:00+00:00,process_cpu_pct,4.829521
2026-03-15T01:50:00+00:00,process_handles,212.935981
2026-03-15T01:50:00+00:00,process_io_bytes,4708.950997
2026-03-15T01:50:00+00:00,process_memory_mb,123.701801
2026-03-15T01:50:00+00:00,query_latency_p99,42.137935
2026-03-15T01:50:00+00:00,response_time_p99,463.114334
2026-03-15T01:55:00+00:00,availability,99.903030
2026-03-15T01:55:00+00:00,connection_saturation,0.267910
2026-03-15T01:55:00+00:00,cpu_usage,11.096304
2026-03-15T01:55:00+00:00,cpu_usage_pct,35.254474
2026-03-15T01:55:00+00:00,disk_io_rate,0.143391
2026-03-15T01:55:00+00:00,disk_usage_pct,41.197254
2026-03-15T01:55:00+00:00,error_rate,0.000901
2026-03-15T01:55:00+00:00,memory_usage,421734917.383887
2026-03-15T01:55:00+00:00,memory_usage_pct,55.101155
2026-03-15T01:55:00+00:00,network_in_rate,120641.660060
2026-03-15T01:55:00+00:00,network_out_rate,78220.311958
2026-03-15T01:55:00+00:00,process_cpu_pct,5.130670
2026-03-15T01:55:00+00:00,process_handles,200.456535
2026-03-15T01:55:00+00:00,process_io_bytes,4815.532175
2026-03-15T01:55:00+00:00,process_memory_mb,122.132130
2026-03-15T01:55:00+00:00,query_latency_p99,39.683390
2026-03-15T01:55:00+00:00,response_time_p99,438.103345
2026-03-15T02:00:00+00:00,availability,99.919954
2026-03-15T02:00:00+00:00,connection_saturation,0.268130
2026-03-15T02:00:00+00:00,cpu_usage,11.933403
2026-03-15T02:00:00+00:00,cpu_usage_pct,34.045039
2026-03-15T02:00:00+00:00,disk_io_rate,0.137747
2026-03-15T02:00:00+00:00,disk_usage_pct,41.638139
2026-03-15T02:00:00+00:00,error_rate,0.001028
2026-03-15T02:00:00+00:00,memory_usage,429399435.169019
2026-03-15T02:00:00+00:00,memory_usage_pct,53.806083
2026-03-15T02:00:00+00:00,network_in_rate,133382.199856
2026-03-15T02:00:00+00:00,network_out_rate,91694.498254
2026-03-15T02:00:00+00:00,process_cpu_pct,5.222587
2026-03-15T02:00:00+00:00,process_handles,185.013490
2026-03-15T02:00:00+00:00,process_io_bytes,5050.659373
2026-03-15T02:00:00+00:00,process_memory_mb,127.298049
2026-03-15T02:00:00+00:00,query_latency_p99,43.951706
2026-03-15T02:00:00+00:00,response_time_p99,431.980595
2026-03-15T02:05:00+00:00,availability,99.933895
2026-03-15T02:05:00+00:00,connection_saturation,0.271987
2026-03-15T02:05:00+00:00,cpu_usage,12.211064
2026-03-15T02:05:00+00:00,cpu_usage_pct,34.262476
2026-03-15T02:05:00+00:00,disk_io_rate,0.148774
2026-03-15T02:05:00+00:00,disk_usage_pct,42.053451
2026-03-15T02:05:00+00:00,error_rate,0.000965
2026-03-15T02:05:00+00:00,memory_usage,418639982.623393
2026-03-15T02:05:00+00:00,memory_usage_pct,53.710212
2026-03-15T02:05:00+00:00,network_in_rate,121925.792869
2026-03-15T02:05:00+00:00,network_out_rate,86966.303276
2026-03-15T02:05:00+00:00,process_cpu_pct,4.554235
2026-03-15T02:05:00+00:00,process_handles,190.148186
2026-03-15T02:05:00+00:00,process_io_bytes,4688.341192
2026-03-15T02:05:00+00:00,process_memory_mb,117.592253
2026-03-15T02:05:00+00:00,query_latency_p99,38.783708
2026-03-15T02:05:00+00:00,response_time_p99,472.407839
2026-03-15T02:10:00+00:00,availability,99.981108
2026-03-15T02:10:00+00:00,connection_saturation,0.293478
2026-03-15T02:10:00+00:00,cpu_usage,10.874386
2026-03-15T02:10:00+00:00,cpu_usage_pct,33.400569
2026-03-15T02:10:00+00:00,disk_io_rate,0.157344
2026-03-15T02:10:00+00:00,disk_usage_pct,41.271324
2026-03-15T02:10:00+00:00,error_rate,0.001003
2026-03-15T02:10:00+00:00,memory_usage,429766379.190187
2026-03-15T02:10:00+00:00,memory_usage_pct,55.955588
2026-03-15T02:10:00+00:00,network_in_rate,116824.192274
2026-03-15T02:10:00+00:00,network_out_rate,78712.741175
2026-03-15T02:10:00+00:00,process_cpu_pct,4.931132
2026-03-15T02:10:00+00:00,process_handles,184.396320
2026-03-15T02:10:00+00:00,process_io_bytes,4881.631986
2026-03-15T02:10:00+00:00,process_memory_mb,118.698925
2026-03-15T02:10:00+00:00,query_latency_p99,43.932458
2026-03-15T02:10:00+00:00,response_time_p99,468.696913
2026-03-15T02:15:00+00:00,availability,99.989711
2026-03-15T02:15:00+00:00,connection_saturation,0.270681
2026-03-15T02:15:00+00:00,cpu_usage,10.852942
2026-03-15T02:15:00+00:00,cpu_usage_pct,35.796921
2026-03-15T02:15:00+00:00,disk_io_rate,0.148667
2026-03-15T02:15:00+00:00,disk_usage_pct,41.892819
2026-03-15T02:15:00+00:00,error_rate,0.000957
2026-03-15T02:15:00+00:00,memory_usage,419005333.251146
2026-03-15T02:15:00+00:00,memory_usage_pct,54.887157
2026-03-15T02:15:00+00:00,network_in_rate,126360.318358
2026-03-15T02:15:00+00:00,network_out_rate,85765.841890
2026-03-15T02:15:00+00:00,process_cpu_pct,4.624965
2026-03-15T02:15:00+00:00,process_handles,198.896721
2026-03-15T02:15:00+00:00,process_io_bytes,4567.643937
